customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
12365,62,Male,Semi-Urban,46863,4817,194344,0.8,2,42,55,4,19198,37946,335213,21.0,increase
53372,61,Female,Urban,37099,21055,128736,0.94,1,20,53,1,16009,50531,130453,26.0,increase
54134,40,Female,Semi-Urban,57019,19627,214427,0.24,0,26,27,2,31113,94433,390121,20.0,decrease
47823,26,Female,Rural,53951,21042,254793,0.73,1,91,68,1,18418,74600,483093,2.0,decrease
81158,31,Female,Urban,36281,6815,153303,0.77,1,38,79,1,17939,31828,351483,28.0,stable
11949,37,Other,Urban,48106,12755,225912,0.78,5,27,59,0,12779,32546,254017,,stable
59396,61,Female,Urban,45505,21291,215429,0.58,3,52,42,2,24476,21325,373948,32.0,stable
41912,23,Male,Urban,39633,4144,131987,0.83,0,40,61,1,25039,38053,227887,13.0,increase
66947,36,Female,Urban,46472,8123,85066,0.71,4,22,6,0,28909,26365,177815,10.0,stable
54387,56,Female,Rural,62123,7511,131218,0.65,1,4,23,0,16856,81275,187834,,stable
73965,46,Male,Urban,21308,6862,101456,0.53,0,85,0,2,35494,23236,132025,0.0,stable
26508,44,Male,Urban,57365,10810,217961,0.17,3,66,60,1,15449,55018,308375,,increase
55592,54,Male,Semi-Urban,46959,16231,103636,0.59,0,16,7,1,13081,34450,333946,24.0,stable
11919,40,Male,Urban,63902,29373,285607,0.61,1,13,3,1,20408,36402,405722,60.0,stable
52595,37,Male,Rural,30287,7267,143936,0.34,4,1,15,1,32291,57857,289098,13.0,increase
19617,40,Female,Urban,16808,4865,67169,0.96,2,58,48,1,27903,57610,75153,45.0,decrease
85268,36,Female,Urban,60291,8521,99008,0.79,1,17,18,0,21062,68620,462963,11.0,decrease
43298,24,Male,Semi-Urban,46071,20887,59268,0.26,4,13,80,3,23239,87751,356862,20.0,stable
16929,38,Male,Semi-Urban,38988,12585,72645,0.96,2,24,33,2,22979,25624,124892,,decrease
24456,56,Female,Semi-Urban,42183,15536,196261,0.94,3,44,26,0,22592,89931,149383,39.0,stable
96676,55,Male,Semi-Urban,47623,11908,114366,0.4,1,0,88,1,18171,30900,257421,51.0,decrease
93721,50,Male,Urban,37358,11011,159844,0.85,3,86,31,3,38330,61421,278522,18.0,decrease
47924,38,Male,Semi-Urban,67151,11907,308635,0.17,2,12,15,0,12674,110072,371289,4.0,decrease
34240,41,Male,Rural,39488,4646,44238,0.58,0,41,88,4,25712,48568,386648,32.0,decrease
97381,52,Female,Urban,55196,22786,255911,0.36,5,57,84,1,3755,38933,522925,47.0,increase
19228,25,Female,Urban,72432,9233,249763,0.18,2,23,18,3,10648,32664,462848,20.0,increase
31686,61,Female,Semi-Urban,51353,18908,173415,0.45,2,34,4,3,16964,44241,504858,12.0,stable
21920,43,Other,Semi-Urban,47904,6002,108418,0.78,3,69,16,0,19450,68784,337791,40.0,stable
17432,50,Male,Semi-Urban,61944,29230,83921,0.98,2,44,45,3,5781,21608,251398,27.0,decrease
73575,47,Female,Urban,35737,4601,138950,0.22,5,40,66,0,19336,37961,261755,46.0,stable
81725,35,Male,Rural,52663,30322,107687,0.91,2,76,45,3,27046,58906,409503,31.0,increase
43910,61,Male,Semi-Urban,62665,20563,181083,0.47,2,18,16,3,41995,43123,442399,29.0,increase
40226,34,Male,Urban,79508,18583,161849,0.64,2,56,58,2,1758,57517,292118,46.0,increase
83150,41,Female,Urban,90705,16368,263591,0.26,1,90,79,1,35633,37231,584275,41.0,decrease
69099,54,Female,Rural,28656,9933,76241,0.22,5,90,16,0,21082,36388,262598,22.0,increase
96760,46,Male,Urban,35630,14103,116962,0.78,1,61,62,0,21472,29197,259211,57.0,decrease
28013,45,Male,Urban,59545,7432,206884,0.88,0,74,55,0,22222,48470,442666,32.0,stable
31446,51,Female,Urban,47288,26780,117184,0.6,1,28,4,1,16635,47539,349026,4.0,increase
80375,26,Female,Urban,39306,11634,148087,0.5,4,24,5,2,25868,55155,344538,,increase
72509,24,Female,Urban,41344,20430,130517,0.53,3,60,72,2,25846,45208,372636,11.0,decrease
10557,44,Male,Rural,71297,19890,138372,0.25,1,40,72,3,30898,6236,486149,3.0,increase
40666,62,Male,Urban,63677,19494,96708,0.86,2,76,8,1,29476,59003,512497,23.0,stable
47389,51,Male,Urban,61015,7924,144029,0.91,3,64,25,5,30456,76870,293225,30.0,increase
57700,39,Male,Semi-Urban,48212,13823,223340,0.45,3,7,68,2,26214,75154,368141,40.0,stable
34578,31,Male,Semi-Urban,42240,9838,119165,0.22,2,39,82,0,23750,30804,381458,59.0,stable
84779,49,Male,Urban,58063,28578,229996,0.6,2,66,35,2,15870,45704,415562,,increase
19596,25,Female,Urban,51981,10780,203194,0.77,3,72,16,3,13496,86662,250003,23.0,increase
67500,38,Female,Urban,31944,18588,152583,0.61,4,48,10,4,23008,46810,277137,21.0,stable
82534,23,Female,Urban,56756,26371,76300,0.69,1,11,81,0,21365,52616,544591,28.0,increase
20129,60,Female,Rural,65908,25470,254634,0.6,4,87,21,1,13843,89737,482969,27.0,increase
73394,31,Male,Semi-Urban,22937,7279,95480,0.85,0,23,21,0,10441,72562,102965,47.0,increase
76046,41,Male,Semi-Urban,55141,23299,249133,0.8,3,78,5,1,24045,18249,359743,25.0,increase
21596,50,Female,Rural,69286,40132,214668,0.88,4,42,57,2,13060,47012,369987,56.0,stable
75355,39,Male,Semi-Urban,53910,31977,80738,0.14,1,74,82,3,15725,45239,527270,11.0,stable
22974,45,Male,Semi-Urban,58418,6742,74967,0.36,4,30,7,0,14749,87176,188661,48.0,stable
76673,55,Male,Urban,28806,10531,40069,0.23,1,76,15,1,25096,39285,202342,47.0,stable
80202,32,Male,Semi-Urban,53815,18511,99185,0.73,4,71,77,2,17342,43589,284568,9.0,increase
84442,46,Male,Semi-Urban,39674,20810,49840,0.21,3,40,86,1,18224,51211,204709,50.0,stable
31818,25,Male,Rural,64941,34745,146377,0.49,1,75,65,1,27615,51064,281314,10.0,increase
53246,39,Female,Urban,39623,16731,151219,0.91,0,72,52,1,24385,51927,206341,4.0,increase
65598,47,Male,Urban,45282,16759,160788,0.4,2,21,18,0,19038,68167,425522,34.0,decrease
12654,58,Male,Semi-Urban,49048,6079,200455,0.2,2,40,5,3,17090,70227,372738,44.0,stable
43758,49,Male,Rural,40448,20903,108104,0.47,3,78,77,4,11369,46558,349530,,increase
34204,32,Male,Urban,44754,6797,194103,0.69,3,74,38,1,13422,38572,414586,8.0,increase
44928,39,Male,Urban,37739,18046,125626,0.73,2,91,57,1,30602,49456,236171,,stable
63609,29,Male,Urban,42863,12909,102772,0.95,3,6,49,0,3596,37375,261230,34.0,increase
40552,38,Male,Rural,64137,23715,80668,0.59,1,74,23,6,15973,38373,302048,23.0,stable
20336,49,Female,Urban,65494,11772,128255,1.0,2,46,75,0,19201,40496,585796,7.0,increase
57037,23,Male,Urban,55321,7321,147444,0.64,0,8,37,2,8349,51371,286508,27.0,stable
26206,43,Male,Rural,74675,40008,172656,0.65,2,36,5,1,16639,62695,695545,34.0,stable
44831,50,Female,Semi-Urban,56304,9614,117068,0.99,0,1,2,1,30665,63095,480229,,stable
53563,44,Female,Urban,55724,11115,97605,0.22,1,22,49,1,25696,24063,543657,16.0,decrease
28361,57,Other,Urban,57347,6683,221002,0.47,2,2,80,0,21717,108213,446186,19.0,increase
51335,57,Male,Urban,38036,9879,111451,0.11,5,4,58,0,25567,28650,251420,40.0,stable
84469,24,Male,Urban,37559,10273,143087,0.64,0,76,75,3,23756,37736,324318,41.0,decrease
35816,48,Male,Semi-Urban,42824,13018,136943,0.7,1,19,71,0,30107,25850,362381,34.0,increase
25619,36,Female,Urban,42428,16187,83425,0.92,3,87,40,1,23386,59117,191967,3.0,stable
36819,33,Male,Urban,54027,27607,243766,0.44,2,72,49,2,23508,31456,355965,11.0,increase
21741,28,Male,Urban,70312,27773,82732,0.55,2,86,68,2,21922,41676,434659,37.0,stable
18798,45,Female,Urban,44175,19509,192357,0.69,0,56,42,1,4425,498,157052,2.0,increase
35143,22,Female,Urban,38675,14919,150811,0.55,2,50,82,0,5400,82019,287784,2.0,increase
59695,50,Female,Urban,33387,17125,161404,0.77,3,47,74,1,24460,36776,109315,7.0,decrease
42747,60,Other,Semi-Urban,55711,17787,116803,0.62,1,11,58,0,10356,62674,380815,57.0,increase
31182,23,Female,Urban,49672,13029,74921,0.29,1,62,12,2,18123,91092,254634,59.0,increase
19415,43,Male,Semi-Urban,78287,30551,276576,0.97,1,88,6,4,28475,77491,629338,43.0,decrease
21085,49,Male,Rural,41452,12629,144761,0.16,2,24,42,5,24833,38052,220523,29.0,increase
25008,61,Male,Rural,69945,23197,302086,0.11,1,69,57,4,12434,97400,434092,42.0,increase
97638,50,Male,Urban,18331,6455,50453,0.6,2,20,15,1,30824,48014,137442,41.0,increase
28452,31,Male,Urban,26327,8804,89238,0.16,1,93,88,1,16346,26675,103654,13.0,increase
74075,41,Male,Rural,65240,15282,226168,0.83,1,54,56,3,35259,70129,402778,15.0,stable
18120,47,Male,Urban,49863,14900,64870,0.65,1,91,48,0,10082,16991,344388,33.0,stable
74385,44,Other,Rural,46335,26723,74827,0.64,2,94,14,0,6813,21222,286049,42.0,increase
83356,51,Female,Urban,42776,13144,98424,0.54,3,77,10,3,27399,51189,245287,49.0,increase
28170,50,Female,Urban,62523,12330,90660,0.49,1,84,71,3,348,44448,571364,15.0,increase
26259,21,Male,Urban,63190,7590,182228,0.63,2,17,4,0,7660,13424,534628,55.0,decrease
32099,21,Female,Rural,77352,28434,377662,0.15,1,62,24,1,36773,77936,278326,,decrease
19649,28,Male,Urban,58001,25222,174756,0.41,1,65,41,3,22696,49937,522646,10.0,increase
69258,62,Female,Urban,63613,22562,298207,0.59,0,79,11,2,23545,33923,524675,30.0,increase
51037,54,Female,Semi-Urban,30112,12707,45650,0.25,0,53,61,2,8778,19775,300704,30.0,stable
21805,36,Male,Rural,33585,9295,66381,0.95,1,79,31,1,23528,71475,334717,23.0,stable
53147,47,Female,Semi-Urban,57181,7673,168534,0.77,3,53,74,0,11516,19564,269881,53.0,decrease
84280,24,Male,Urban,62864,19480,194588,0.78,1,80,81,2,4139,11461,213627,37.0,stable
56053,39,Female,Rural,70439,25238,248151,0.61,0,69,35,1,8519,0,603846,41.0,increase
86215,49,Male,Urban,27824,13349,52312,0.39,1,40,70,2,29577,78511,219459,18.0,decrease
20985,61,Male,Urban,43137,24201,81006,0.95,3,48,5,2,17344,61207,368592,28.0,decrease
22391,23,Female,Urban,44175,20393,169309,0.74,1,78,19,1,24425,102369,189317,,increase
14861,31,Male,Semi-Urban,38696,15401,145695,0.63,2,97,66,0,23048,57844,383348,54.0,decrease
73582,28,Male,Urban,23652,4163,105153,0.6,2,24,43,4,30264,82001,193744,,increase
61928,59,Female,Rural,57627,6136,95402,0.47,1,35,14,1,15591,66216,404839,36.0,decrease
44364,53,Female,Rural,22585,5484,93293,0.7,0,28,88,1,7790,64155,68554,,increase
92399,28,Other,Urban,58972,10375,181056,0.67,1,55,86,0,37647,30719,460356,38.0,stable
52923,45,Male,Rural,61955,11293,140763,0.57,3,46,55,2,6607,39696,316491,33.0,increase
17919,44,Male,Rural,62866,33588,285978,0.51,2,91,57,1,12994,97381,301623,54.0,increase
65896,46,Female,Semi-Urban,55908,30916,205660,0.1,1,3,64,4,32150,56826,508907,51.0,increase
95818,46,Male,Semi-Urban,55853,32231,196740,0.97,2,49,79,2,13861,62427,438887,9.0,increase
57396,37,Male,Semi-Urban,27201,3897,92400,0.89,3,63,58,2,14169,39106,193695,29.0,stable
44840,47,Female,Semi-Urban,35640,5420,137321,0.54,3,84,74,6,16901,36257,154821,39.0,stable
52255,49,Female,Semi-Urban,45519,10255,159740,0.21,4,49,20,1,15314,43671,143030,49.0,decrease
81160,63,Female,Urban,27874,16153,133197,0.34,1,17,3,1,11689,62383,143316,46.0,decrease
18176,59,Male,Urban,30714,5999,83432,0.14,2,95,51,4,9270,62189,152779,,decrease
43529,29,Other,Urban,41440,18487,198147,0.25,2,71,34,0,8230,3896,245491,10.0,increase
66406,34,Female,Urban,50007,10650,174675,0.44,0,42,4,0,28768,53195,298390,14.0,stable
22941,25,Female,Urban,60764,29973,107374,0.73,2,29,4,1,10550,12039,397082,55.0,decrease
11669,50,Female,Semi-Urban,25270,10955,58035,0.85,1,96,76,1,13394,53305,142779,54.0,increase
95782,48,Male,Urban,55436,20971,174817,0.13,0,29,34,2,17656,76968,499144,,stable
54859,57,Female,Urban,37975,14955,53259,0.65,4,75,8,2,11740,54039,159591,1.0,stable
65786,28,Female,Urban,52215,30837,197164,0.19,2,87,51,1,24817,17500,230679,32.0,increase
61083,35,Male,Urban,65800,15121,233088,0.8,2,67,35,1,15722,25149,368018,54.0,decrease
50076,48,Female,Urban,43808,16277,143563,0.27,2,0,39,0,20381,34183,300869,22.0,decrease
30323,56,Other,Semi-Urban,56932,21860,209223,0.63,3,39,13,1,15106,91900,554277,6.0,increase
16021,53,Female,Urban,63207,10852,297401,0.28,0,29,79,2,21783,54047,502931,38.0,stable
49807,26,Male,Urban,53733,10460,96015,0.65,3,50,4,0,18846,32517,380125,10.0,stable
60355,32,Male,Semi-Urban,55889,23393,255860,0.35,2,49,85,0,22454,80857,378203,54.0,decrease
54732,27,Female,Urban,19875,6110,23260,0.44,1,95,85,5,20930,54137,128876,57.0,decrease
18711,48,Female,Rural,52154,30785,192313,0.45,1,87,84,0,19347,56431,366082,4.0,increase
73079,27,Female,Rural,27295,5645,104928,0.75,1,69,70,1,12429,26468,266722,59.0,increase
17904,61,Male,Urban,61791,20252,154200,0.73,4,11,62,1,28174,34403,614123,19.0,increase
74033,21,Male,Urban,49359,6867,234015,0.79,1,46,56,1,7958,55597,442064,16.0,stable
96478,44,Female,Semi-Urban,32675,5283,57200,0.13,2,8,3,2,20337,86685,149411,,stable
99787,39,Female,Semi-Urban,56996,20662,260727,0.15,3,7,8,3,19071,89106,521226,4.0,increase
65096,52,Female,Urban,63074,22061,133784,0.63,2,88,14,0,23683,19181,293519,39.0,decrease
13093,50,Female,Urban,41237,19893,146521,0.92,1,86,72,3,18691,72006,358645,43.0,stable
34918,21,Male,Semi-Urban,57771,12572,114394,0.98,0,38,66,3,27091,29682,242709,38.0,increase
82743,52,Male,Rural,15124,2018,65110,1.0,0,37,55,2,14216,54994,75976,49.0,increase
72636,40,Female,Urban,52835,11660,82991,0.43,1,52,51,1,13474,45958,351589,53.0,increase
68806,41,Female,Semi-Urban,59497,26161,202128,0.59,1,49,33,2,23386,34049,407322,35.0,stable
19394,39,Female,Urban,51987,23211,241624,0.26,3,41,14,2,37952,38790,248748,5.0,decrease
23280,50,Male,Urban,67797,19308,95343,0.27,3,9,23,2,16267,77725,428150,,decrease
46303,48,Female,Rural,29187,9750,142107,0.64,0,10,47,2,6177,29270,122615,40.0,stable
37453,52,Female,Semi-Urban,59220,35116,164418,0.74,5,21,8,2,36880,21494,452290,59.0,stable
70695,50,Female,Semi-Urban,59122,32015,75685,0.6,2,10,87,4,17908,90471,373191,7.0,increase
78449,43,Male,Rural,37298,14357,184334,0.95,0,0,70,2,26799,96713,122078,22.0,increase
35765,47,Male,Urban,75623,19547,239864,0.38,7,58,5,3,19002,63621,573198,18.0,increase
12340,57,Male,Urban,78773,41682,205258,0.25,1,6,49,1,30840,46735,693577,,decrease
48057,46,Female,Urban,68434,27293,279943,0.49,0,18,47,0,9818,1168,386375,43.0,stable
10597,23,Male,Semi-Urban,33425,17647,37112,0.98,2,40,32,2,15058,47403,243510,,decrease
67988,51,Female,Urban,61144,27082,209343,0.62,1,23,89,0,26479,45259,538670,20.0,stable
25025,22,Male,Urban,51667,13998,182166,0.19,2,30,11,0,20374,76012,307228,23.0,increase
17145,30,Male,Rural,50052,24583,174749,0.4,0,22,31,0,22656,15721,412359,59.0,stable
65797,58,Male,Semi-Urban,53046,17246,174204,0.87,0,44,72,4,13610,43239,333111,2.0,stable
51723,39,Male,Rural,42143,7923,104497,0.65,2,61,43,2,24279,70007,380984,,stable
83230,51,Male,Rural,41431,18249,177978,0.86,1,8,83,0,20656,59155,243893,23.0,stable
14830,49,Male,Rural,60264,23814,268269,0.2,1,59,3,1,30767,94599,600558,55.0,increase
33930,45,Other,Urban,37233,14283,56786,0.57,1,45,28,0,18106,68349,112225,33.0,decrease
33752,52,Other,Semi-Urban,63360,23766,258928,0.74,0,92,6,1,23982,82811,559897,59.0,stable
86025,37,Female,Rural,54757,17472,241411,0.33,3,42,89,2,17279,46014,415951,,increase
91304,43,Male,Urban,16525,9334,72003,0.75,2,38,28,1,17232,48131,63167,32.0,decrease
72040,38,Female,Rural,48538,28798,110173,0.55,2,54,64,2,25409,29165,367977,60.0,decrease
77696,31,Male,Rural,51986,26351,107092,0.78,0,14,3,0,24647,40103,261775,10.0,decrease
74648,40,Male,Urban,53425,22181,130806,0.57,3,26,18,2,25320,8563,282951,13.0,stable
65030,33,Female,Semi-Urban,34561,16763,84745,0.72,1,31,22,0,12709,65081,325841,40.0,increase
66815,44,Female,Urban,34384,17611,103248,0.41,1,28,58,2,19844,41276,316743,45.0,decrease
95669,63,Male,Semi-Urban,74354,16212,93046,0.89,2,97,83,1,22064,18758,552870,38.0,stable
45690,40,Female,Urban,36980,11097,113659,0.46,3,96,79,1,20946,47927,308744,9.0,decrease
98406,62,Male,Urban,39179,21983,110704,0.83,0,0,10,5,18293,13855,380231,60.0,stable
67923,48,Male,Rural,56058,13260,89344,0.38,2,24,90,2,10266,20724,493543,52.0,stable
46572,55,Female,Semi-Urban,21042,11130,66290,0.54,3,16,64,1,17995,62821,143761,58.0,increase
64030,41,Male,Semi-Urban,42571,16451,148836,0.5,1,45,81,0,26956,60371,212018,6.0,increase
77904,26,Female,Rural,56721,24941,129349,0.8,1,55,68,1,19387,68731,251376,,increase
39203,27,Male,Urban,44077,22228,85778,0.73,3,80,50,1,11262,44904,316560,1.0,decrease
87088,49,Male,Urban,22321,12336,23305,0.66,4,52,76,3,11247,68733,82143,42.0,decrease
15608,43,Female,Semi-Urban,57331,23845,174192,0.56,1,83,28,2,25429,61607,448339,,stable
55667,25,Male,Rural,40433,16636,48429,0.19,2,9,40,4,14844,15734,402382,5.0,increase
65547,42,Female,Semi-Urban,49032,22812,148291,0.35,0,65,43,1,23268,70117,413890,23.0,decrease
32485,29,Male,Semi-Urban,43615,8260,177469,0.12,2,62,39,1,16426,58548,325657,,decrease
19862,52,Male,Semi-Urban,34298,14194,146644,0.64,1,96,65,1,18885,64466,244242,4.0,increase
85948,30,Male,Urban,51954,25151,56873,0.21,3,52,19,1,22070,0,410649,6.0,decrease
96890,63,Female,Urban,40657,6803,106674,0.22,4,60,17,0,23250,69864,215030,4.0,stable
81880,48,Male,Rural,54355,10593,207027,0.66,2,85,30,0,23299,46488,307137,18.0,stable
67560,31,Male,Rural,63952,26732,100921,0.73,0,92,24,2,17877,45844,364843,57.0,decrease
93529,27,Female,Semi-Urban,51975,14048,150719,0.18,2,87,3,4,19761,41664,165574,31.0,stable
38415,50,Female,Semi-Urban,53825,22055,211703,0.54,2,40,68,0,23447,24399,462829,37.0,stable
74523,63,Male,Semi-Urban,31942,10618,50118,0.18,1,89,5,2,7498,13178,232898,12.0,decrease
29323,58,Male,Urban,42409,13800,161412,0.17,1,62,20,1,21434,55341,174028,50.0,decrease
63214,54,Other,Urban,58647,18962,287538,0.67,2,88,7,3,27138,53248,187677,22.0,decrease
27997,48,Male,Urban,62307,16816,119847,0.77,3,25,3,1,15741,45962,531567,10.0,increase
67003,52,Male,Urban,35472,10956,82375,0.34,5,25,66,3,0,38181,282223,45.0,increase
13679,36,Male,Urban,45945,5416,47578,0.47,2,49,13,4,25964,31823,274324,33.0,stable
50308,59,Female,Urban,18423,4758,46748,0.56,2,89,43,1,34538,19312,179185,5.0,increase
85024,21,Male,Urban,70342,18161,205852,0.89,0,87,8,2,22913,69742,429775,35.0,increase
49842,54,Female,Urban,43640,16953,95918,0.67,2,34,46,1,1707,46122,281272,17.0,increase
75408,61,Female,Urban,24296,10172,89829,0.87,2,55,75,3,23128,35743,229802,39.0,decrease
79532,43,Female,Urban,50151,15995,75003,0.31,2,72,78,3,23720,43107,493805,47.0,increase
63938,40,Female,Semi-Urban,48785,7425,178264,0.57,1,61,25,1,25833,4368,198405,30.0,increase
15695,38,Male,Semi-Urban,77455,41228,336721,0.72,1,96,52,2,19162,88492,283207,23.0,increase
68499,38,Other,Rural,72551,36765,204611,0.3,1,91,32,2,16965,44796,690125,0.0,stable
33382,62,Male,Urban,59716,23088,110958,0.25,2,23,24,4,24725,66422,193811,45.0,stable
24235,60,Female,Rural,53986,17712,243035,0.69,0,54,64,0,31669,46034,535258,42.0,stable
72223,41,Male,Rural,41359,21337,144123,0.25,1,64,44,1,27479,63490,343009,12.0,decrease
12366,28,Female,Urban,60903,29914,172990,0.69,2,84,49,0,16582,52814,473121,23.0,stable
37467,54,Male,Semi-Urban,48160,19462,182818,0.32,0,79,80,0,23617,42569,239416,17.0,stable
69316,31,Male,Urban,55106,14824,223330,0.49,5,0,27,3,19041,32744,413350,5.0,decrease
16764,63,Male,Semi-Urban,57652,23468,171519,0.6,2,98,53,0,14675,38052,529361,49.0,stable
71836,63,Male,Urban,58334,7778,287045,0.44,1,42,82,0,25049,71547,489336,27.0,increase
41923,30,Female,Rural,55049,10623,116766,0.35,2,51,16,3,20886,45056,431633,59.0,stable
26292,28,Female,Urban,44021,24898,106256,0.93,3,61,61,1,15721,25099,394028,56.0,decrease
11614,28,Female,Semi-Urban,62736,35193,150331,0.95,5,89,31,2,8261,39035,438621,49.0,decrease
30939,39,Male,Semi-Urban,61316,17649,126353,0.27,2,12,16,2,12164,73895,415435,9.0,increase
28800,21,Male,Urban,56120,12799,256184,0.9,3,4,7,1,22898,60251,373036,12.0,increase
66440,23,Female,Urban,57020,30334,147007,0.15,1,23,68,1,28490,28710,568721,,decrease
33246,64,Female,Semi-Urban,67750,34917,93360,0.13,4,0,71,0,1775,39388,390611,11.0,increase
62805,52,Female,Urban,37185,21930,128017,0.7,3,9,46,2,4629,52203,290222,25.0,increase
59648,36,Male,Urban,50111,14776,155205,0.38,1,47,5,3,25235,67705,302413,,increase
66851,50,Male,Urban,64199,31282,263212,0.36,4,69,67,1,36930,15688,228065,,increase
41688,48,Male,Urban,25765,10601,117092,0.48,2,37,73,0,26413,56013,177433,44.0,stable
39764,48,Male,Urban,73054,10904,306027,0.26,2,90,42,2,26717,40437,574384,59.0,increase
42470,36,Female,Urban,57203,27064,62183,0.89,2,25,30,1,17373,85246,488351,2.0,decrease
48501,61,Female,Semi-Urban,52534,10822,231488,0.19,4,11,76,2,12623,46722,277912,32.0,decrease
67207,53,Male,Urban,65422,14760,234587,0.74,1,15,41,0,20321,51295,293341,2.0,increase
72157,45,Female,Semi-Urban,35273,19545,144022,0.34,2,52,5,2,16032,53815,157476,46.0,stable
13216,38,Female,Urban,78350,23065,115826,0.6,2,36,36,2,30407,60515,452572,59.0,decrease
32072,46,Female,Urban,47471,24415,156729,0.6,5,82,79,3,14287,53092,339161,33.0,decrease
47132,26,Male,Urban,43546,12537,160805,0.35,2,24,77,2,19748,61320,407733,42.0,decrease
27861,58,Male,Urban,41668,8478,185793,0.79,5,84,84,2,21685,74306,370077,17.0,stable
74186,64,Female,Urban,96911,19214,242095,0.31,1,52,51,2,28132,34149,785939,48.0,stable
14960,23,Male,Urban,80190,24902,370158,0.18,2,35,20,1,14953,12849,749656,39.0,decrease
28781,63,Female,Urban,65213,18820,284195,0.19,2,97,19,3,20659,52912,386523,,increase
41126,26,Male,Urban,53219,12461,69407,0.93,1,54,69,0,32283,57748,397878,14.0,decrease
32578,34,Female,Rural,27008,7591,94936,0.52,3,4,10,5,18127,64934,146543,24.0,stable
27883,38,Male,Rural,63814,10913,278236,0.86,4,76,31,1,19151,105042,312861,52.0,stable
39782,36,Male,Semi-Urban,22953,2466,39258,0.88,3,86,47,2,13152,76428,91028,,stable
